0.27180822257104964,0.8792198586107203,-1
0.5525332684844118,-0.11938114471943417,1
-0.2934848151338447,0.13304465482814143,1
-0.47743136295051647,-0.10440861618632669,1
-0.5645078184215817,0.8804284125457227,-1
0.5716555719585168,0.9391866419955728,-1
-0.9924862136611581,-0.644711677251079,-1
0.9041129536484194,-0.9638321630107907,-1
0.6546997983584892,-0.0923105779151514,1
0.23191680786685742,0.9202979553125221,-1
0.8335673407391584,0.13604458385078044,-1
-0.028186337653903992,-0.27761032272994446,1
-0.4594848216174432,-0.8640634509697593,-1
0.39725768890884483,-0.26911991983668093,1
-0.19157896760680737,-0.8751057563709768,-1
0.3664241310171745,0.5899083636915479,1
0.5335968736540888,0.11794347177765219,1
-0.6250865189582453,0.4658815575606001,-1
0.6111650333468821,0.9045409646147806,-1
-0.8916712209043254,-0.05126185800908556,-1
-0.5818175515862372,-0.7348845512373436,-1
-0.7859621166034685,0.04355831161278578,-1
0.8558535259443105,-0.6187742635169404,-1
-0.37375469360296587,0.6767127116609595,-1
0.24725572016955288,-0.771740414004654,-1
-0.9475960065466467,0.09148164447162155,-1
-0.23230609235824828,-0.2442521347104425,1
-0.5938857581083272,-0.9018603047741254,-1
0.9260234645143928,-0.6045187613221876,-1
-0.3184921156632712,0.24038543788495237,1
